,result,move,moveEnd,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64
3855,Draw,39,31,None,None,None,None,K,None,None,R,P,None,None,None,None,P,P,P,None,None,None,None,P,N,None,None,None,P,Q,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,p,None,None,p,p,None,None,n,q,p,p,None,r,None,None,None,None,None,k,None,1
3856,Draw,40,30,None,None,None,None,None,R,K,None,P,None,None,None,None,P,P,P,None,None,None,None,P,N,None,None,None,P,Q,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,p,None,None,p,p,None,None,n,q,p,p,None,r,None,None,None,None,None,k,None,0
3857,Draw,41,29,None,None,None,None,None,R,K,None,P,None,None,None,None,P,P,P,None,None,None,None,P,N,None,None,None,P,Q,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,q,p,None,None,p,p,None,None,n,None,p,p,None,r,None,None,None,None,None,k,None,1
3858,Draw,42,28,None,None,R,None,None,None,K,None,P,None,None,None,None,P,P,P,None,None,None,None,P,N,None,None,None,P,Q,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,q,p,None,None,p,p,None,None,n,None,p,p,None,r,None,None,None,None,None,k,None,0
3859,Draw,43,27,None,None,R,None,None,None,K,None,P,None,None,None,None,P,P,P,None,None,None,None,P,N,None,None,None,P,Q,None,None,None,None,None,None,None,None,None,n,None,None,None,None,p,None,q,p,None,None,p,p,None,None,None,None,p,p,None,r,None,None,None,None,None,k,None,1
3860,Draw,44,26,None,None,R,None,None,None,K,None,P,None,None,None,None,P,P,P,None,None,None,None,P,None,None,None,None,P,Q,None,None,None,None,None,None,None,None,None,N,None,None,None,None,p,None,q,p,None,None,p,p,None,None,None,None,p,p,None,r,None,None,None,None,None,k,None,0
3861,Draw,45,25,None,None,R,None,None,None,K,None,P,None,None,None,None,P,P,P,None,None,None,None,P,None,None,None,None,P,Q,None,None,None,None,None,None,None,None,None,q,None,None,None,None,p,None,None,p,None,None,p,p,None,None,None,None,p,p,None,r,None,None,None,None,None,k,None,1
3862,Draw,46,24,None,None,None,R,None,None,K,None,P,None,None,None,None,P,P,P,None,None,None,None,P,None,None,None,None,P,Q,None,None,None,None,None,None,None,None,None,q,None,None,None,None,p,None,None,p,None,None,p,p,None,None,None,None,p,p,None,r,None,None,None,None,None,k,None,0
3863,Draw,47,23,None,None,None,R,None,None,K,None,P,None,None,None,None,P,P,P,None,None,None,None,P,None,None,None,None,P,Q,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,p,q,None,p,p,None,None,None,None,p,p,None,r,None,None,None,None,None,k,None,1
3864,Draw,48,22,None,None,None,R,None,None,K,None,P,None,None,None,None,P,P,P,None,None,None,None,P,None,None,None,None,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,p,q,None,p,p,None,Q,None,None,p,p,None,r,None,None,None,None,None,k,None,0
3865,Draw,49,21,None,None,None,R,None,None,K,None,P,q,None,None,None,P,P,P,None,None,None,None,P,None,None,None,None,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,p,None,None,p,p,None,Q,None,None,p,p,None,r,None,None,None,None,None,k,None,1
3866,Draw,50,20,None,None,None,R,None,None,K,None,P,q,None,None,None,P,P,P,None,None,None,None,P,None,None,None,None,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,p,None,None,p,p,Q,None,None,None,p,p,None,r,None,None,None,None,None,k,None,0
3867,Draw,51,19,None,None,None,R,None,None,K,None,P,q,None,None,None,P,P,P,None,None,None,None,P,None,None,None,None,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,p,None,None,p,p,Q,None,None,None,p,p,None,None,None,None,None,None,r,k,None,1
3868,Draw,52,18,None,None,None,R,None,None,K,None,P,q,None,None,None,P,P,P,None,None,None,None,P,None,None,None,None,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,p,None,None,p,Q,None,None,None,None,p,p,None,None,None,None,None,None,r,k,None,0
3869,Draw,53,17,None,None,None,R,None,None,K,None,P,None,None,None,None,P,P,P,None,None,None,None,P,None,None,None,None,q,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,p,None,None,p,Q,None,None,None,None,p,p,None,None,None,None,None,None,r,k,None,1
3870,Draw,54,16,None,None,None,R,None,None,K,None,P,None,None,None,None,P,None,P,None,None,None,None,P,None,P,None,None,q,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,p,None,None,p,Q,None,None,None,None,p,p,None,None,None,None,None,None,r,k,None,0
3871,Draw,55,15,None,None,None,R,None,None,K,None,P,None,None,None,None,P,None,P,None,None,None,None,P,None,P,None,None,q,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,None,None,p,None,p,p,Q,None,None,None,None,p,None,None,None,None,None,None,None,r,k,None,1
3872,Draw,56,14,None,None,None,R,None,None,K,None,P,None,None,None,None,P,None,None,None,None,None,None,P,None,P,None,None,q,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,p,None,None,p,None,p,p,Q,None,None,None,None,p,None,None,None,None,None,None,None,r,k,None,0
3873,Draw,57,13,None,None,None,R,None,None,K,None,P,q,None,None,None,P,None,None,None,None,None,None,P,None,P,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,p,None,None,p,None,p,p,Q,None,None,None,None,p,None,None,None,None,None,None,None,r,k,None,1
3874,Draw,58,12,None,None,None,R,None,None,None,None,P,q,None,None,None,P,K,None,None,None,None,None,P,None,P,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,p,None,None,p,None,p,p,Q,None,None,None,None,p,None,None,None,None,None,None,None,r,k,None,0
3875,Draw,59,11,None,None,None,R,None,None,None,None,P,None,q,None,None,P,K,None,None,None,None,None,P,None,P,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,p,None,None,p,None,p,p,Q,None,None,None,None,p,None,None,None,None,None,None,None,r,k,None,1
3876,Draw,60,10,None,None,None,None,None,None,None,None,P,None,q,None,None,P,K,None,None,None,None,None,P,None,P,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,p,None,None,p,None,p,p,Q,None,None,R,None,p,None,None,None,None,None,None,None,r,k,None,0
3877,Draw,61,9,None,None,None,None,None,None,None,None,P,None,None,None,None,P,K,None,None,None,None,None,P,None,P,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,p,q,None,p,None,p,p,Q,None,None,R,None,p,None,None,None,None,None,None,None,r,k,None,1
3878,Draw,62,8,None,None,None,None,None,None,K,None,P,None,None,None,None,P,None,None,None,None,None,None,P,None,P,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,p,q,None,p,None,p,p,Q,None,None,R,None,p,None,None,None,None,None,None,None,r,k,None,0
3879,Draw,63,7,None,None,q,None,None,None,K,None,P,None,None,None,None,P,None,None,None,None,None,None,P,None,P,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,p,None,None,p,None,p,p,Q,None,None,R,None,p,None,None,None,None,None,None,None,r,k,None,1
3880,Draw,64,6,None,None,q,None,None,None,None,None,P,None,None,None,None,P,K,None,None,None,None,None,P,None,P,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,p,None,None,p,None,p,p,Q,None,None,R,None,p,None,None,None,None,None,None,None,r,k,None,0
3881,Draw,65,5,None,None,None,None,None,None,None,None,P,None,None,None,None,P,K,None,None,None,None,None,P,None,P,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,p,q,None,p,None,p,p,Q,None,None,R,None,p,None,None,None,None,None,None,None,r,k,None,1
3882,Draw,66,4,None,None,None,None,None,None,K,None,P,None,None,None,None,P,None,None,None,None,None,None,P,None,P,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,p,q,None,p,None,p,p,Q,None,None,R,None,p,None,None,None,None,None,None,None,r,k,None,0
3883,Draw,67,3,None,None,q,None,None,None,K,None,P,None,None,None,None,P,None,None,None,None,None,None,P,None,P,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,p,None,None,p,None,p,p,Q,None,None,R,None,p,None,None,None,None,None,None,None,r,k,None,1
3884,Draw,68,2,None,None,q,None,None,None,None,None,P,None,None,None,None,P,K,None,None,None,None,None,P,None,P,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,p,None,None,p,None,p,p,Q,None,None,R,None,p,None,None,None,None,None,None,None,r,k,None,0
3885,Draw,69,1,None,None,None,None,None,None,None,None,P,None,None,None,None,P,K,None,None,None,None,None,P,None,P,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,p,q,None,p,None,p,p,Q,None,None,R,None,p,None,None,None,None,None,None,None,r,k,None,1
3886,Draw,0,67,R,N,B,Q,K,B,N,R,P,P,P,P,None,P,P,P,None,None,None,None,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,p,p,p,p,p,p,p,p,r,n,b,q,k,b,n,r,0
3887,Draw,1,66,R,N,B,Q,K,B,N,R,P,P,P,P,None,P,P,P,None,None,None,None,None,None,None,None,None,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,None,None,None,p,p,p,p,None,p,p,p,r,n,b,q,k,b,n,r,1
3888,Draw,2,65,R,N,B,Q,K,B,None,R,P,P,P,P,None,P,P,P,None,None,None,None,None,N,None,None,None,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,None,None,None,None,None,None,p,p,p,p,None,p,p,p,r,n,b,q,k,b,n,r,0
3889,Draw,3,64,R,N,B,Q,K,B,None,R,P,P,P,P,None,P,P,P,None,None,None,None,None,N,None,None,None,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,n,None,None,None,None,None,p,p,p,p,None,p,p,p,r,None,b,q,k,b,n,r,1
3890,Draw,4,63,R,N,B,Q,K,None,None,R,P,P,P,P,None,P,P,P,None,None,None,None,None,N,None,None,None,None,B,None,P,None,None,None,None,None,None,None,p,None,None,None,None,None,n,None,None,None,None,None,p,p,p,p,None,p,p,p,r,None,b,q,k,b,n,r,0
3891,Draw,5,62,R,N,B,Q,K,None,None,R,P,P,P,P,None,P,P,P,None,None,None,None,None,N,None,None,None,None,B,None,P,None,None,None,None,None,b,None,p,None,None,None,None,None,n,None,None,None,None,None,p,p,p,p,None,p,p,p,r,None,b,q,k,None,n,r,1
3892,Draw,6,61,R,N,B,Q,K,None,None,R,P,P,None,P,None,P,P,P,None,None,P,None,None,N,None,None,None,None,B,None,P,None,None,None,None,None,b,None,p,None,None,None,None,None,n,None,None,None,None,None,p,p,p,p,None,p,p,p,r,None,b,q,k,None,n,r,0
3893,Draw,7,60,R,N,B,Q,K,None,None,R,P,P,None,P,None,P,P,P,None,None,P,None,None,N,None,None,None,None,B,None,P,None,None,None,None,None,b,None,p,None,None,None,None,None,n,None,None,n,None,None,p,p,p,p,None,p,p,p,r,None,b,q,k,None,None,r,1
3894,Draw,8,59,R,N,B,Q,K,None,None,R,P,P,None,None,None,P,P,P,None,None,P,P,None,N,None,None,None,None,B,None,P,None,None,None,None,None,b,None,p,None,None,None,None,None,n,None,None,n,None,None,p,p,p,p,None,p,p,p,r,None,b,q,k,None,None,r,0
3895,Draw,9,58,R,N,B,Q,K,None,None,R,P,P,None,None,None,P,P,P,None,None,P,P,None,N,None,None,None,None,B,None,P,None,None,None,None,None,b,None,p,None,None,None,None,None,n,p,None,n,None,None,p,p,p,None,None,p,p,p,r,None,b,q,k,None,None,r,1
3896,Draw,10,57,R,N,B,Q,None,R,K,None,P,P,None,None,None,P,P,P,None,None,P,P,None,N,None,None,None,None,B,None,P,None,None,None,None,None,b,None,p,None,None,None,None,None,n,p,None,n,None,None,p,p,p,None,None,p,p,p,r,None,b,q,k,None,None,r,0
3897,Draw,11,56,R,N,B,Q,None,R,K,None,P,P,None,None,None,P,P,P,None,None,P,P,None,N,None,None,None,None,B,None,P,None,None,None,None,None,b,None,p,None,None,None,p,None,n,p,None,n,None,None,None,p,p,None,None,p,p,p,r,None,b,q,k,None,None,r,1
3898,Draw,12,55,R,N,B,Q,None,R,K,None,None,P,None,None,None,P,P,P,None,None,P,P,None,N,None,None,P,None,B,None,P,None,None,None,None,None,b,None,p,None,None,None,p,None,n,p,None,n,None,None,None,p,p,None,None,p,p,p,r,None,b,q,k,None,None,r,0
3899,Draw,13,54,R,N,B,Q,None,R,K,None,None,P,None,None,None,P,P,P,None,None,P,P,None,N,None,None,P,None,B,None,P,None,None,None,None,None,None,None,p,None,None,None,p,None,n,p,None,n,None,None,b,p,p,None,None,p,p,p,r,None,b,q,k,None,None,r,1
3900,Draw,14,53,R,N,B,Q,R,None,K,None,None,P,None,None,None,P,P,P,None,None,P,P,None,N,None,None,P,None,B,None,P,None,None,None,None,None,None,None,p,None,None,None,p,None,n,p,None,n,None,None,b,p,p,None,None,p,p,p,r,None,b,q,k,None,None,r,0
3901,Draw,15,52,R,N,B,Q,R,None,K,None,None,P,None,None,None,P,P,P,None,None,P,P,None,N,None,None,P,None,B,None,P,None,None,None,None,None,None,None,p,None,None,None,p,None,n,p,None,n,None,None,b,p,p,None,None,p,p,p,r,None,b,q,None,r,k,None,1
3902,Draw,16,51,R,N,B,Q,R,None,K,None,None,P,None,None,None,P,P,None,None,None,P,P,None,N,None,P,P,None,B,None,P,None,None,None,None,None,None,None,p,None,None,None,p,None,n,p,None,n,None,None,b,p,p,None,None,p,p,p,r,None,b,q,None,r,k,None,0
3903,Draw,17,50,R,N,B,Q,R,None,K,None,None,P,None,None,None,P,P,None,None,None,P,P,None,N,None,P,P,None,B,None,P,None,None,None,None,None,None,None,p,None,None,None,p,None,n,p,None,n,None,p,b,p,p,None,None,p,p,None,r,None,b,q,None,r,k,None,1
3904,Draw,18,49,R,None,B,Q,R,None,K,None,None,P,None,N,None,P,P,None,None,None,P,P,None,N,None,P,P,None,B,None,P,None,None,None,None,None,None,None,p,None,None,None,p,None,n,p,None,n,None,p,b,p,p,None,None,p,p,None,r,None,b,q,None,r,k,None,0
3905,Draw,19,48,R,None,B,Q,R,None,K,None,None,P,None,N,None,P,P,None,None,None,P,P,None,N,None,P,P,None,B,None,P,None,None,None,None,None,None,None,p,None,None,None,p,None,n,p,b,n,None,p,b,p,p,None,None,p,p,None,r,None,None,q,None,r,k,None,1
3906,Draw,20,47,R,None,B,Q,R,None,K,None,None,P,None,N,None,P,P,None,None,None,P,P,None,N,None,P,P,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,p,None,n,p,B,n,None,p,b,p,p,None,None,p,p,None,r,None,None,q,None,r,k,None,0
3907,Draw,21,46,R,None,B,Q,R,None,K,None,None,P,None,N,None,P,P,None,None,None,P,P,None,N,None,P,P,None,None,None,P,None,None,None,None,None,None,None,p,None,None,None,p,None,n,p,p,n,None,p,b,p,p,None,None,None,p,None,r,None,None,q,None,r,k,None,1
3908,Draw,22,45,R,None,B,Q,R,None,K,None,None,None,None,N,None,P,P,None,None,None,P,P,None,N,None,P,P,P,None,None,P,None,None,None,None,None,None,None,p,None,None,None,p,None,n,p,p,n,None,p,b,p,p,None,None,None,p,None,r,None,None,q,None,r,k,None,0
3909,Draw,23,44,R,None,B,Q,R,None,K,None,None,None,None,N,None,P,P,None,None,None,P,P,None,N,None,P,P,P,None,None,P,None,None,None,None,None,None,None,p,None,None,n,p,None,n,p,p,None,None,p,b,p,p,None,None,None,p,None,r,None,None,q,None,r,k,None,1
3910,Draw,24,43,None,None,B,Q,R,None,K,None,R,None,None,N,None,P,P,None,None,None,P,P,None,N,None,P,P,P,None,None,P,None,None,None,None,None,None,None,p,None,None,n,p,None,n,p,p,None,None,p,b,p,p,None,None,None,p,None,r,None,None,q,None,r,k,None,0
3911,Draw,25,42,None,None,B,Q,R,None,K,None,R,None,None,N,None,P,P,None,None,None,P,P,None,N,None,P,P,P,None,None,P,None,None,None,None,None,None,None,p,None,None,n,p,None,n,p,p,q,None,p,b,p,p,None,None,None,p,None,r,None,None,None,None,r,k,None,1
3912,Draw,26,41,None,None,B,Q,R,None,K,None,R,None,None,None,None,P,P,None,None,None,P,P,None,N,None,P,P,P,N,None,P,None,None,None,None,None,None,None,p,None,None,n,p,None,n,p,p,q,None,p,b,p,p,None,None,None,p,None,r,None,None,None,None,r,k,None,0
3913,Draw,27,40,None,None,B,Q,R,None,K,None,R,None,None,None,None,P,P,None,None,None,P,P,None,N,None,P,P,P,N,None,P,None,None,None,None,p,None,None,p,None,None,n,p,None,n,p,p,q,None,p,b,None,p,None,None,None,p,None,r,None,None,None,None,r,k,None,1
3914,Draw,28,39,None,None,B,Q,R,None,K,None,R,None,None,None,None,P,P,None,None,None,P,P,N,N,None,P,P,P,None,None,P,None,None,None,None,p,None,None,p,None,None,n,p,None,n,p,p,q,None,p,b,None,p,None,None,None,p,None,r,None,None,None,None,r,k,None,0
3915,Draw,29,38,None,None,B,Q,R,None,K,None,R,None,None,None,None,P,P,None,None,None,P,P,N,N,None,P,P,P,None,None,P,None,None,None,None,p,None,None,p,None,None,n,p,b,n,p,p,q,None,p,None,None,p,None,None,None,p,None,r,None,None,None,None,r,k,None,1
3916,Draw,30,37,None,None,B,Q,R,None,K,None,R,None,None,None,None,P,P,None,None,None,P,P,None,N,None,P,P,P,None,None,P,None,N,None,None,p,None,None,p,None,None,n,p,b,n,p,p,q,None,p,None,None,p,None,None,None,p,None,r,None,None,None,None,r,k,None,0
3917,Draw,31,36,None,None,B,Q,R,None,K,None,R,None,None,None,None,P,P,None,None,None,P,P,None,N,None,P,P,P,None,None,P,None,N,None,None,p,None,None,p,None,None,n,p,b,n,p,p,None,None,p,None,None,p,None,q,None,p,None,r,None,None,None,None,r,k,None,1
3918,Draw,32,35,None,None,None,Q,R,None,K,None,R,None,None,None,None,P,P,None,None,None,P,P,B,N,None,P,P,P,None,None,P,None,N,None,None,p,None,None,p,None,None,n,p,b,n,p,p,None,None,p,None,None,p,None,q,None,p,None,r,None,None,None,None,r,k,None,0
3919,Draw,33,34,None,None,None,Q,R,None,K,None,R,None,None,None,None,P,P,None,None,None,P,P,b,N,None,P,P,P,None,None,P,None,N,None,None,p,None,None,p,None,None,n,p,None,n,p,p,None,None,p,None,None,p,None,q,None,p,None,r,None,None,None,None,r,k,None,1
3920,Draw,34,33,None,None,None,Q,R,None,K,None,R,None,None,None,None,None,P,None,None,None,P,P,P,N,None,P,P,P,None,None,P,None,N,None,None,p,None,None,p,None,None,n,p,None,n,p,p,None,None,p,None,None,p,None,q,None,p,None,r,None,None,None,None,r,k,None,0
3921,Draw,35,32,None,None,None,Q,R,None,K,None,R,None,None,None,None,None,P,None,None,None,P,P,P,N,None,P,P,P,None,None,P,None,N,None,None,p,None,None,p,None,None,n,p,None,n,p,p,None,None,p,None,None,p,None,q,None,p,None,None,r,None,None,None,r,k,None,1
3922,Draw,36,31,None,None,None,Q,R,None,K,None,R,None,None,None,None,None,P,None,None,None,P,P,P,N,None,P,None,P,None,None,P,None,N,None,None,P,None,None,p,None,None,n,p,None,n,p,p,None,None,p,None,None,p,None,q,None,p,None,None,r,None,None,None,r,k,None,0
3923,Draw,37,30,None,None,None,Q,R,None,K,None,R,None,None,None,None,None,P,None,None,None,P,P,P,N,None,P,None,P,None,None,P,None,N,None,None,p,None,None,p,None,None,n,None,None,n,p,p,None,None,p,None,None,p,None,q,None,p,None,None,r,None,None,None,r,k,None,1
3924,Draw,38,29,None,None,None,Q,R,None,K,None,None,None,None,None,None,None,P,None,None,None,P,P,P,N,None,P,None,P,None,None,P,None,N,None,None,p,None,None,p,None,None,n,R,None,n,p,p,None,None,p,None,None,p,None,q,None,p,None,None,r,None,None,None,r,k,None,0
3925,Draw,39,28,None,None,None,Q,R,None,K,None,None,None,None,None,None,None,P,None,None,None,P,P,P,N,None,P,None,P,None,None,P,None,N,None,None,p,None,None,p,None,None,n,R,None,None,p,p,None,None,p,None,None,p,None,q,None,p,None,None,r,None,n,None,r,k,None,1
3926,Draw,40,27,None,None,None,Q,R,None,K,None,None,None,None,None,None,None,P,None,None,None,P,None,P,N,None,P,None,P,None,P,P,None,N,None,None,p,None,None,p,None,None,n,R,None,None,p,p,None,None,p,None,None,p,None,q,None,p,None,None,r,None,n,None,r,k,None,0
3927,Draw,41,26,None,None,None,Q,R,None,K,None,None,None,None,None,None,None,P,None,None,None,P,None,P,N,None,P,None,P,None,p,P,None,N,None,None,p,None,None,None,None,None,n,R,None,None,p,p,None,None,p,None,None,p,None,q,None,p,None,None,r,None,n,None,r,k,None,1
3928,Draw,42,25,None,None,None,Q,R,None,K,None,None,None,None,None,None,None,P,None,None,None,None,None,P,N,None,P,None,P,None,P,P,None,N,None,None,p,None,None,None,None,None,n,R,None,None,p,p,None,None,p,None,None,p,None,q,None,p,None,None,r,None,n,None,r,k,None,0
3929,Draw,43,24,None,None,None,Q,R,None,K,None,None,None,None,None,None,None,P,None,None,None,None,None,P,N,None,P,None,P,None,P,P,None,N,None,None,p,None,None,None,None,None,n,R,None,None,p,p,None,None,p,None,None,p,None,q,n,p,None,None,r,None,None,None,r,k,None,1
3930,Draw,44,23,None,None,None,None,R,None,K,None,None,None,Q,None,None,None,P,None,None,None,None,None,P,N,None,P,None,P,None,P,P,None,N,None,None,p,None,None,None,None,None,n,R,None,None,p,p,None,None,p,None,None,p,None,q,n,p,None,None,r,None,None,None,r,k,None,0
3931,Draw,45,22,None,None,None,None,R,None,K,None,None,None,Q,None,None,None,P,None,None,None,None,None,P,N,None,P,None,P,None,P,P,None,N,None,None,p,None,None,None,None,None,None,R,None,None,p,p,n,None,p,None,None,p,None,q,n,p,None,None,r,None,None,None,r,k,None,1
3932,Draw,46,21,None,None,None,None,R,None,K,None,None,None,Q,None,None,None,P,None,None,None,None,None,P,N,None,P,None,P,None,P,P,None,None,None,None,p,None,None,None,None,None,None,R,None,None,p,p,N,None,p,None,None,p,None,q,n,p,None,None,r,None,None,None,r,k,None,0
3933,Draw,47,20,None,None,None,None,R,None,K,None,None,None,Q,None,None,None,P,None,None,None,None,None,P,N,None,P,None,P,None,P,P,None,None,None,None,p,None,None,None,None,None,None,R,None,None,p,p,q,None,p,None,None,p,None,None,n,p,None,None,r,None,None,None,r,k,None,1
3934,Draw,48,19,None,None,None,None,R,None,K,None,None,None,Q,None,None,None,P,None,None,None,None,None,P,N,None,P,None,P,None,P,P,None,None,None,None,p,None,None,None,None,None,None,None,None,R,p,p,q,None,p,None,None,p,None,None,n,p,None,None,r,None,None,None,r,k,None,0
3935,Draw,49,18,None,None,None,None,R,None,K,None,None,None,Q,None,None,None,P,None,None,None,None,None,P,N,None,P,None,P,None,P,P,None,None,None,None,p,None,None,None,None,n,None,None,None,R,p,p,q,None,p,None,None,p,None,None,None,p,None,None,r,None,None,None,r,k,None,1
3936,Draw,50,17,None,None,None,None,R,None,K,None,None,None,Q,None,None,None,P,None,None,None,None,None,P,None,None,P,None,P,None,P,P,None,None,None,None,p,None,None,None,None,N,None,None,None,R,p,p,q,None,p,None,None,p,None,None,None,p,None,None,r,None,None,None,r,k,None,0
3937,Draw,51,16,None,None,None,None,R,None,K,None,None,None,Q,None,None,None,P,None,None,None,None,None,P,None,None,P,None,P,None,P,P,None,None,None,None,p,None,None,None,None,q,None,None,None,R,p,p,None,None,p,None,None,p,None,None,None,p,None,None,r,None,None,None,r,k,None,1
3938,Draw,52,15,None,None,None,None,R,None,K,None,None,None,Q,None,None,None,P,None,None,None,None,None,P,None,None,P,None,P,None,P,P,None,None,None,None,p,None,None,None,None,q,None,None,None,None,p,p,None,None,p,None,None,R,None,None,None,p,None,None,r,None,None,None,r,k,None,0
3939,Draw,53,14,None,None,None,None,R,None,K,None,None,None,Q,None,None,None,P,None,None,None,None,None,P,None,q,P,None,P,None,P,P,None,None,None,None,p,None,None,None,None,None,None,None,None,None,p,p,None,None,p,None,None,R,None,None,None,p,None,None,r,None,None,None,r,k,None,1
3940,Draw,54,13,None,None,None,None,R,None,K,None,None,None,None,None,Q,None,P,None,None,None,None,None,P,None,q,P,None,P,None,P,P,None,None,None,None,p,None,None,None,None,None,None,None,None,None,p,p,None,None,p,None,None,R,None,None,None,p,None,None,r,None,None,None,r,k,None,0
3941,Draw,55,12,None,None,None,None,R,None,K,None,None,None,None,None,Q,None,P,None,None,None,None,None,P,None,q,P,None,P,None,P,P,None,None,None,None,p,None,None,None,None,None,None,None,None,None,p,p,None,None,p,None,None,R,None,None,None,p,None,r,None,None,None,None,r,k,None,1
3942,Draw,56,11,None,None,R,None,R,None,K,None,None,None,None,None,Q,None,P,None,None,None,None,None,P,None,q,P,None,P,None,P,P,None,None,None,None,p,None,None,None,None,None,None,None,None,None,p,p,None,None,p,None,None,None,None,None,None,p,None,r,None,None,None,None,r,k,None,0
3943,Draw,57,10,None,None,R,None,R,None,K,None,None,None,None,None,Q,None,P,None,r,None,None,None,P,None,q,P,None,P,None,P,P,None,None,None,None,p,None,None,None,None,None,None,None,None,None,p,p,None,None,p,None,None,None,None,None,None,p,None,None,None,None,None,None,r,k,None,1
3944,Draw,58,9,R,None,None,None,R,None,K,None,None,None,None,None,Q,None,P,None,r,None,None,None,P,None,q,P,None,P,None,P,P,None,None,None,None,p,None,None,None,None,None,None,None,None,None,p,p,None,None,p,None,None,None,None,None,None,p,None,None,None,None,None,None,r,k,None,0
3945,Draw,59,8,R,None,None,None,R,None,K,None,None,None,None,None,Q,None,P,None,None,r,None,None,P,None,q,P,None,P,None,P,P,None,None,None,None,p,None,None,None,None,None,None,None,None,None,p,p,None,None,p,None,None,None,None,None,None,p,None,None,None,None,None,None,r,k,None,1
3946,Draw,60,7,None,R,None,None,R,None,K,None,None,None,None,None,Q,None,P,None,None,r,None,None,P,None,q,P,None,P,None,P,P,None,None,None,None,p,None,None,None,None,None,None,None,None,None,p,p,None,None,p,None,None,None,None,None,None,p,None,None,None,None,None,None,r,k,None,0
3947,Draw,61,6,None,R,None,None,R,None,K,None,None,None,None,None,Q,None,P,None,r,None,None,None,P,None,q,P,None,P,None,P,P,None,None,None,None,p,None,None,None,None,None,None,None,None,None,p,p,None,None,p,None,None,None,None,None,None,p,None,None,None,None,None,None,r,k,None,1
3948,Draw,62,5,R,None,None,None,R,None,K,None,None,None,None,None,Q,None,P,None,r,None,None,None,P,None,q,P,None,P,None,P,P,None,None,None,None,p,None,None,None,None,None,None,None,None,None,p,p,None,None,p,None,None,None,None,None,None,p,None,None,None,None,None,None,r,k,None,0
3949,Draw,63,4,R,None,None,None,R,None,K,None,None,None,None,None,Q,None,P,None,None,r,None,None,P,None,q,P,None,P,None,P,P,None,None,None,None,p,None,None,None,None,None,None,None,None,None,p,p,None,None,p,None,None,None,None,None,None,p,None,None,None,None,None,None,r,k,None,1
3950,Draw,64,3,None,R,None,None,R,None,K,None,None,None,None,None,Q,None,P,None,None,r,None,None,P,None,q,P,None,P,None,P,P,None,None,None,None,p,None,None,None,None,None,None,None,None,None,p,p,None,None,p,None,None,None,None,None,None,p,None,None,None,None,None,None,r,k,None,0
3951,Draw,65,2,None,R,None,None,R,None,K,None,None,None,None,None,Q,None,P,None,r,None,None,None,P,None,q,P,None,P,None,P,P,None,None,None,None,p,None,None,None,None,None,None,None,None,None,p,p,None,None,p,None,None,None,None,None,None,p,None,None,None,None,None,None,r,k,None,1
